nutrient_total_fat,nutrient_total_carb,nutrient_protein,nutrient_sat_fat,nutrient_cholesterol,nutrient_sodium,nutrient_fiber,nutrient_calcium,Calories,Score,nutrient_vitamin_a,Category,cluster
2.93,13.89,7.44,0.441,0.0,248.0,4.4,26.0,118.05,3.430249999999999,19.0,Vegetarian chili,6
13.98,17.13,7.69,3.611,8.0,347.0,2.2,29.0,231.51,6.172000000000001,140.0,Vegetarian pot pie,6
2.13,3.07,0.7,1.296,5.0,144.0,1.1,33.0,45.78,4.774321428571429,27.0,Vegetarian stew,6
10.3,11.56,7.54,3.245,14.0,457.0,2.6,80.0,184.25,5.537999999999999,26.0,Vegetarian stroganoff,6
0.79,4.9,0.86,0.12,0.0,261.0,0.3,10.0,46.17,5.157397435897436,71.0,Vegetarian vegetable soup,1
5.705,12.9675,6.715,1.07425,22.0,311.25,1.4,13.5,122.0,5.42625,44.75,Venison or deer,6
5.3,14.48,8.36,2.051,36.0,294.0,0.6,42.0,119.07,5.35,41.0,Venison or deer and noodles with cream or white sauce,6
0.84,8.38,7.79,0.415,20.0,225.0,1.6,15.0,98.2,4.457666666666666,9.0,Venison or deer stew with potatoes and vegetables excluding carrots,6
0.82,8.39,7.52,0.407,19.0,212.0,1.6,16.0,105.9,4.5785238095238086,80.0,Venison or deer stew with potatoes and vegetables including carrots,6
3.53,1.58,25.48,1.75,80.0,345.0,0.0,7.0,139.27,5.890499999999999,0.0,Venison or deer with gravy,6
2.84,1.59,25.64,1.573,79.0,347.0,0.4,9.0,130.74,6.59,6.0,Venison or deer with tomato-based sauce,6
3.9675,0.0,35.8375,2.23725,111.5,500.0,0.0,6.25,151.6,6.041,0.0,Venison/deer,6
22.41,14.72,32.2,9.604,129.0,2955.0,0.0,18.0,350.6,8.09,0.0,Venison/deer jerky,1
3.93,0.0,36.08,2.227,112.0,267.0,0.0,6.0,155.89,5.305999999999999,0.0,Venison/deer ribs,6
5.2,6.18,27.325000000000003,1.7294999999999998,82.0,349.0,0.4,23.0,150.64,5.79,6.5,Venison/deer steak,6
0.04,31.42,0.04,0.005,0.0,3.0,1.5,22.0,128.7,5.698,1.0,Vermicelli,2
19.4,2.6,10.5,7.125,87.0,879.0,0.0,10.0,265.57,7.785,0.0,Vienna sausage,1
16.36,13.07,5.08,3.811,28.0,466.0,1.7,16.0,219.17,6.116666666666666,5.0,Vienna sausages stewed with potatoes,6
0.0,0.93,0.0,0.0,0.0,5.0,0.0,7.0,4.43,4.627000000000001,0.0,Vinegar,5
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.8463986013986,5.04,0.0,Vodka,2
0.19,7.8,0.0,0.0,0.0,3.0,0.0,1.0,33.65,5.533,0.0,Vodka and cola,2
0.02,0.22,0.08,0.0,0.0,6.0,0.0,2.0,62.97666666666667,4.897266666666666,0.0,Vodka and diet cola,2
0.0,7.7,0.35,0.0,0.0,30.0,0.0,5.0,34.6,5.604,0.0,Vodka and energy drink,7
0.0,9.02,0.0,0.0,0.0,5.0,0.0,1.0,37.7,5.165,0.0,Vodka and lemonade,2
0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,71.615,4.834095238095237,0.0,Vodka and soda,2
0.0,6.57,0.0,0.0,0.0,9.0,0.0,1.0,30.0,5.457000000000001,0.0,Vodka and tonic,2
0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,45.15726190476191,5.818499999999999,0.0,Vodka and water,2
6.64,3.44,1.26,3.347,15.0,248.0,1.3,30.0,112.34,5.77,71.0,Vodka sauce with tomatoes and cream,6
14.079565217391304,43.15695652173913,7.480869565217391,3.2068695652173917,38.26086956521739,576.4347826086956,2.8304347826086955,190.7391304347826,342.4,6.545,142.69565217391303,Waffle,6
100.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,503.24,5.447833333333334,0.0,Walnut oil,2
59.53999999999999,22.32,12.74,5.8025,0.0,193.5,5.6,82.5,548.06,5.167999999999999,1.0,Walnuts,7
10.9,46.13,2.23,2.031,0.0,3390.0,6.1,41.0,305.9,6.555,0.0,Wasabi paste,1
14.11,62.2,14.11,5.29,0.0,300.0,3.8,123.0,404.7,5.445,77.0,Wasabi peas,7
0.0,1.251,0.0,0.0,0.0,11.3,0.0,5.1,4.83,4.535,6.4,Water,6
0.09,19.22,1.38,0.025,0.0,12.0,3.9,6.0,85.5,3.201,0.0,Water Chesnut,2
1.465,1.32,2.35,0.415,1.0,107.5,0.5,122.5,41.21,5.108333333333333,165.0,Watercress,4
1.86,1.38,6.25,0.354,38.0,261.0,0.1,54.0,86.41,4.670000000000001,28.0,Watercress broth with shrimp,6
0.15,7.55,0.61,0.016,0.0,1.0,0.4,7.0,30.75,4.35,28.0,Watermelon,4
0.15,7.55,0.61,0.016,0.0,1.0,0.4,7.0,30.75,4.35,28.0,Watermelon juice,4
0.1,32.4,0.0,0.0,0.0,2.0,0.0,2.0,129.34,5.7,0.0,Wax candy,2
12.12,6.33,7.49,5.377,26.0,280.0,0.1,241.0,178.3,6.207999999999999,150.0,Welsh rarebit,5
23.68,63.23,8.04,17.04,12.0,299.0,1.9,118.0,453.73,6.608333333333333,37.0,Whatchamacallit,7
1.93,18.84,4.01,1.049,7.0,140.0,0.4,173.0,118.4,4.529,52.0,Wheat,5
4.25,64.51,15.55,0.63,0.0,2.0,42.8,73.0,310.0,4.995999999999999,0.0,Wheat bran,2
3.98,45.42,11.4,0.72,0.0,462.0,5.4,161.0,259.7,4.722,0.0,Wheat bread as ingredient in sandwiches,6
3.99,46.3,11.71,0.86,0.0,470.0,4.8,194.0,262.1,4.882,26.0,Wheat bun as ingredient in sandwiches,6
0.47,10.96,1.79,0.156,0.0,337.0,1.8,11.0,53.4,4.835886363636365,0.0,Wheat cereal,1
41.23,19.5,7.64,9.451,149.0,230.0,0.7,28.0,450.7,6.398,250.0,Wheat flour fritter,7
10.7,49.6,29.1,1.83,0.0,4.0,15.1,45.0,235.55,5.462,5.0,Wheat germ,2
100.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,503.81,5.624333333333334,0.0,Wheat germ oil,2
1.07,74.46,12.93,0.684,6.0,1079.0,0.0,796.0,324.4,5.832999999999999,8.0,Whey,5
17.169999999999998,23.416666666666668,2.4166666666666665,14.776333333333334,1.3333333333333333,56.333333333333336,0.0,49.333333333333336,263.45,5.5825,5.0,Whipped topping,2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.8463986013986,5.04,0.0,Whiskey,2
0.19,7.8,0.0,0.0,0.0,3.0,0.0,1.0,33.65,5.533,0.0,Whiskey and cola,2
0.02,0.22,0.08,0.0,0.0,6.0,0.0,2.0,62.97666666666667,4.897266666666666,0.0,Whiskey and diet cola,2
0.0,6.59,0.0,0.0,0.0,6.0,0.0,2.0,30.0,5.457000000000001,0.0,Whiskey and ginger ale,2
0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,71.615,4.834095238095237,0.0,Whiskey and soda,2
0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,45.15726190476191,5.818499999999999,0.0,Whiskey and water,2
0.08,16.11,0.08,0.006,0.0,77.0,0.0,2.0,68.6,5.597,0.0,Whiskey sour,7
7.9,11.17,2.15,4.818,24.0,43.0,0.0,73.0,131.86,6.961666666666666,66.0,White Russian,9
4.45,27.001666666666665,9.908333333333331,0.6766666666666667,0.0,268.0,6.516666666666667,81.0,173.8,3.986,0.0,White beans,6
13.4675,25.9325,11.80875,4.963375,25.5,546.25,1.125,218.875,237.2,6.216,57.25,White pizza,8
9.96,9.19,3.81,4.971,22.0,331.0,0.2,121.0,154.62,6.4695,135.0,White sauce or gravy,6
5.392352941176471,7.481764705882353,20.78235294117647,1.4114705882352945,85.11764705882354,413.3529411764706,0.3999999999999999,71.11764705882354,136.72,5.389500000000001,51.23529411764706,Whiting,6
1.3333333333333333,10.27,1.5366666666666668,0.549,2.0,79.66666666666667,1.3,9.0,62.41,4.854666666666667,10.666666666666666,Whole wheat cereal,6
4.8,83.2,6.6,0.639,0.0,66.0,6.7,600.0,376.1,3.65,0.0,Whole wheat cereal with apples,9
12.37,17.33,11.34,3.972,33.0,342.0,1.5,46.0,212.86,6.055,9.0,Whopper (Burger King),6
9.59,21.12,10.74,3.158,25.0,314.0,1.0,64.0,204.27,5.511,9.0,Whopper Jr (Burger King),6
12.16,18.89,12.07,4.943,34.0,413.0,0.9,183.0,218.61,5.9,44.0,Whopper Jr with cheese (Burger King),6
15.8,17.73,13.69,5.746,51.0,473.0,1.1,73.0,244.34,6.035,50.0,Whopper with cheese (Burger King),6
4.3,0.0,27.8,1.277,76.0,743.0,0.0,17.0,169.3,4.267749999999998,0.0,Wild pig,1
0.0,3.88375,0.28375,0.0,0.0,5.75,0.0,8.375,19.8,5.264333333333333,0.0,Wine,2
0.0,10.07,0.0,0.0,0.0,5.0,0.0,4.0,39.1,4.95,0.0,Wine cooler,2
0.0,1.62,0.04,0.0,0.0,11.0,0.0,7.0,7.35,5.367000000000001,0.0,Wine spritzer,8
2.73,2.95,0.4,0.736,2.0,226.0,1.0,18.0,62.205,4.999666666666667,11.0,Winter melon,1
1.11,7.963333333333334,0.92,0.305,0.6666666666666666,80.33333333333333,2.0,21.666666666666668,63.51,4.743666666666667,316.3333333333333,Winter squash,4
11.13,14.050000000000002,8.76,2.548,18.0,467.0,1.5,30.0,198.18,5.382999999999999,4.666666666666667,Wonton,6
0.26,5.25,2.08,0.062,4.0,406.0,0.2,5.0,27.14083333333333,5.272666666666667,1.0,Wonton soup,1
0.0,19.17,0.0,0.0,0.0,1300.0,0.0,107.0,61.25,6.88,5.0,Worcestershire sauce,1
7.89,13.64,7.970000000000001,3.828,35.0,272.5,1.45,56.5,149.43,6.242000000000001,96.5,Wrap sandwich,6
0.14,27.4,1.49,0.029,0.0,124.0,3.9,14.0,116.74,4.449,6.0,Yam,7
19.0,29.77,3.47,3.071,35.0,274.0,3.5,25.0,368.01,5.473,64.0,Yam buns; Puerto Rican style,7
5.57,11.16,10.36,1.65,26.0,354.0,1.5,19.0,123.9,5.287999999999999,9.0,Yat Ga Mein with meat,6
7.61,41.22,40.44,1.001,0.0,51.0,26.9,30.0,263.4,4.906999999999998,0.0,Yeast,2
0.9,20.42,23.88,0.0,0.0,3380.0,6.5,67.0,160.39,4.916,0.0,Yeast extract spread,1
1.11,18.96666666666667,1.7866666666666668,0.125,0.0,343.6666666666667,0.4666666666666666,11.666666666666666,89.35,5.017261904761905,8.666666666666666,Yellow rice,1
2.7,6.25,1.45,0.763,2.0,131.0,2.9,48.0,73.66,4.277399999999999,16.0,Yellow string beans,6
2.137714285714285,9.88,6.050285714285714,1.2575428571428573,7.314285714285714,48.371428571428574,0.1971428571428571,131.4857142857143,96.75,4.015999999999999,33.457142857142856,Yogurt,9
4.0,71.82,14.29,2.236,0.0,286.0,2.3,457.0,323.0,4.635666666666667,107.0,Yogurt and fruit snack,5
7.5,86.9,0.0,1.389,3.0,75.0,0.2,500.0,331.65,5.707000000000002,1.0,Yogurt covered fruit snacks candy,9
6.53,74.64,0.46,5.096,0.0,8.0,3.3,430.0,344.75,6.727,0.0,Yogurt covered fruit snacks candy rolls,9
18.27,11.8,3.45,11.656,58.0,43.0,0.1,103.0,246.35,6.08,208.0,Yogurt dressing,4
1.01,15.86,3.36,0.525,3.0,49.0,1.1,105.0,88.9,4.51,30.0,Yogurt parfait,9
0.24,30.47,2.86,0.057,0.0,119.0,2.0,15.0,131.2,4.54,0.0,Yokan,7
13.94,34.72,1.24,1.939,0.0,154.0,1.6,15.0,297.65,5.343,1.0,Yuca fries,7
0.04,9.25,0.15,0.004,0.0,5.0,0.1,9.0,37.95,4.917000000000001,4.0,Zombie,2
0.28,7.44,1.0,0.07,0.0,951.0,0.8,15.0,32.3,6.0,8.0,Zucchini,1
3.31,13.13,5.42,1.756,9.0,311.0,1.6,114.0,107.08,5.199833333333333,88.0,Zucchini lasagna,8
0.78,2.73,1.7,0.368,3.0,188.0,0.4,44.0,40.59,4.819,23.0,Zucchini soup,1
9.7,74.2,10.1,2.525,8.0,227.0,2.5,20.0,329.85,5.673999999999999,16.0,Zwieback toast,7
3.0,24.0,8.0,0.0,0.0,450.0,6.0,580.0,160.0,1.0,0.0,Amy's Organic Refried Beans,5
3.0,24.0,8.0,0.0,0.0,210.0,6.0,580.0,160.0,1.0,0.0,Amy's Organic Traditional Refried Beans,0
0.0,22.0,1.0,7.0,0.0,0.0,0.0,0.0,120.0,1.0,5.0,Heinen's Organic Black Beans,2
1.0,0.0,9.0,0.0,0.0,200.0,5.0,0.0,120.0,1.0,0.0,Jovial 100% Organic Chickpeas,6
1.0,23.0,1.0,7.0,0.0,0.0,120.0,0.0,130.0,1.0,5.0,La Preferida Organic Garbanzos Chick Peas,3
0.0,20.0,7.0,0.0,0.0,85.0,9.0,380.0,110.0,1.0,0.0,S&W Organic Pinto Beans,0
0.0,20.0,7.0,0.0,0.0,5.0,6.0,0.0,110.0,1.0,0.0,Westbrae Natural Low Sodium Organic Great Northern Beans,2
0.0,21.0,7.0,0.0,0.0,0.0,5.0,0.0,110.0,1.0,0.0,Westbrae Natural Organic Black Beans,2
0.0,22.0,8.0,0.0,0.0,5.0,7.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Chili Beans,2
2.0,20.0,6.0,0.0,0.0,10.0,6.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Garbanzo Bean,2
0.0,21.0,7.0,0.0,0.0,0.0,5.0,0.0,110.0,1.0,0.0,Westbrae Natural Organic Low Sodium Black Beans,2
2.0,20.0,6.0,0.0,0.0,10.0,6.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Low Sodium Garbanzo Beans,2
0.0,21.0,7.0,0.0,0.0,5.0,5.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Pinto Beans,2
0.0,20.0,7.0,0.0,0.0,5.0,5.0,0.0,110.0,1.0,0.0,Westbrae Natural Organic Red Beans,2
1.0,21.0,7.0,0.0,0.0,5.0,7.0,0.0,120.0,1.0,0.0,Westbrae Natural Organic Salad Beans,2
0.0,21.0,7.0,0.0,0.0,5.0,5.0,0.0,120.0,1.0,0.0,Westbrae Natural Vegetarian Organic Pinto Beans,2
3.0,23.0,8.0,0.0,0.0,470.0,6.0,550.0,150.0,1.1,0.0,Amy's Organic Refried Beans With Green Chiles,5
3.0,26.0,8.0,0.0,0.0,220.0,6.0,600.0,170.0,1.1,0.0,Amy's Vegetarian Organic Refried Black Beans,0
1.0,23.0,5.0,7.0,0.0,0.0,300.0,0.0,130.0,1.1,7.0,Pacific Organic Refried Black Beans Vegetarian,3
1.0,22.0,5.0,7.0,0.0,0.0,290.0,0.0,130.0,1.1,7.0,Pacific Organic Refried Black Beans With Green Chiles,3
0.0,13.0,5.0,0.0,0.0,0.0,6.0,0.0,70.0,1.1,0.0,Westbrae Natural Black Lentils,2
0.0,17.0,8.0,0.0,0.0,0.0,9.0,0.0,100.0,1.1,0.0,Westbrae Natural Low Sodium Organic Lentils,2
0.0,20.0,7.0,0.0,0.0,5.0,8.0,0.0,110.0,1.1,0.0,Westbrae Natural Organic Kidney Beans,2
0.0,20.0,7.0,0.0,0.0,5.0,8.0,0.0,110.0,1.1,0.0,Westbrae Natural Organic Kidney Beans,2
0.0,20.0,7.0,0.0,0.0,125.0,0.0,480.0,110.0,1.2,0.0,"Jyoti Organics Organics, Black Beans in Water",0
0.0,20.0,7.0,0.0,0.0,125.0,0.0,450.0,110.0,1.2,0.0,Jyoti Organics Pinto Beans,0
0.0,28.0,9.0,0.0,0.0,10.0,12.0,0.0,120.0,1.5,0.0,Eden Organic Navy Beans,2
0.0,21.0,7.0,0.0,0.0,410.0,9.0,0.0,110.0,1.5,0.0,Sprouts Farmers Market Black Beans,1
0.0,17.0,6.0,0.0,0.0,45.0,5.0,0.0,100.0,1.5,0.0,Eden No Salt Added Organic Small Red Beans,7
2.0,22.0,7.0,0.0,1.0,0.0,0.0,10.0,100.0,1.5,0.0,Meijer Garbanzo Beans,2
1.0,17.0,6.0,0.0,0.0,30.0,4.0,0.0,100.0,1.6,0.0,Eden Organic Butter Beans,2
0.0,20.0,7.0,0.0,0.0,150.0,6.0,0.0,110.0,1.6,0.0,Eden Organic Caribbean Black Beans,6
1.0,21.0,7.0,0.0,0.0,140.0,8.0,360.0,130.0,1.8,0.0,S&W Premium Chili Beans,0
0.0,16.0,5.0,0.0,0.0,620.0,5.0,0.0,80.0,2.0,0.0,"Rosarita Refried Beans, Traditional",1
1.0,31.0,8.0,0.0,0.0,480.0,9.0,600.0,170.0,2.2,0.0,Amy's Organic Vegetarian Beans,5
1.0,19.0,6.0,0.0,0.0,270.0,6.0,0.0,110.0,2.2,0.0,Eden Organic Refried Black Beans,6
0.0,20.0,7.0,0.0,0.0,85.0,9.0,0.0,110.0,2.4,0.0,365 Everyday Value Black Beans,7
0.0,17.0,6.0,0.0,0.0,5.0,6.0,0.0,90.0,2.4,0.0,365 Everyday Value Cannellini Beans,2
0.0,0.0,1.0,0.0,6.0,0.0,0.0,10.0,100.0,2.4,0.0,365 Everyday Value Organic Black Beans,2
0.0,19.0,6.0,0.0,0.0,110.0,5.0,0.0,100.0,2.4,0.0,365 Everyday Value Organic Cannellini Beans,7
2.0,20.0,7.0,0.0,0.0,90.0,6.0,0.0,120.0,2.4,0.0,365 Everyday Value Organic Garbanzo Beans,7
0.0,19.0,7.0,0.0,0.0,105.0,0.0,0.0,100.0,2.4,0.0,365 Everyday Value Organic Navy Beans,7
0.0,20.0,7.0,0.0,0.0,85.0,9.0,0.0,110.0,2.4,0.0,365 Everyday Value Organic Pinto Beans,7
0.0,17.0,6.0,0.0,0.0,440.0,8.0,0.0,90.0,2.4,0.0,365 Everyday Value Organic Refried Black Beans,1
0.0,18.0,9.0,0.0,0.0,130.0,7.0,0.0,110.0,2.4,0.0,A Shoprite Whole Some Pantry Light Kidney Beans,7
0.0,0.0,7.0,0.0,0.0,15.0,0.0,0.0,110.0,2.4,0.0,Brad's Organic No Salt Added Organic Black Beans,2
0.0,20.0,7.0,0.0,0.0,310.0,5.0,0.0,110.0,2.4,0.0,Bush's Best Organic Black Beans,6
0.0,0.0,7.0,0.0,0.0,125.0,5.0,0.0,110.0,2.4,0.0,Bush's Best Organic Black Beans,7
0.0,0.0,6.0,0.0,0.0,115.0,4.0,0.0,90.0,2.4,0.0,Bush's Organic Pinto Beans,6
1.0,28.0,10.0,0.0,0.0,200.0,7.0,0.0,160.0,2.4,0.0,Dunya Harvest Organic Mixed Bean Salad,7
0.0,20.0,8.0,0.0,0.0,125.0,8.0,466.0,110.0,2.4,0.0,"Field Day Dark Red Kidney Organic Beans, Dark Red Kidney",0
0.0,20.0,8.0,0.0,0.0,90.0,8.0,462.0,110.0,2.4,0.0,Field Day Organic Organic Cannellini Beans,0
1.0,21.0,7.0,0.0,0.0,460.0,5.0,484.0,120.0,2.4,0.0,Field Day Organic Ranchero Chili Beans,5
0.0,17.0,6.0,0.0,0.0,440.0,8.0,340.0,90.0,2.4,0.0,Full Circle Organic Refried Black Beans,5
0.0,20.0,8.0,0.0,0.0,125.0,8.0,0.0,110.0,2.4,0.0,"Good & Gather Organic Low Sodium Light Red Kidney Beans, Low Sodium Light Red Kidney",7
0.0,21.0,7.0,0.0,0.0,120.0,5.0,0.0,110.0,2.4,0.0,Good & Gather Organic Low Sodium Pinto Beans,7
0.0,19.0,7.0,0.0,0.0,130.0,5.0,0.0,100.0,2.4,0.0,"Good & Gather Organic Three Bean Low Sodium Blend, Three Bean",6
0.0,23.0,8.0,0.0,0.0,135.0,6.0,549.0,130.0,2.4,0.0,Goya Organics Black Beans,0
0.0,19.0,7.0,0.0,0.0,135.0,5.0,574.0,110.0,2.4,0.0,Goya Organics Cannellini,0
2.0,19.0,6.0,0.0,0.0,135.0,4.0,214.0,110.0,2.4,0.0,Goya Organics Chick Peas,5
0.0,20.0,7.0,0.0,0.0,120.0,5.0,0.0,110.0,2.4,0.0,Great Value Pinto Beans,7
0.0,19.0,7.0,0.0,0.0,130.0,5.0,0.0,100.0,2.4,0.0,Great Value Tri Bean Blend,6
0.0,20.0,7.0,0.0,0.0,120.0,5.0,450.0,110.0,2.4,0.0,Harris Teeter Organic Black Beans,0
0.0,20.0,7.0,0.0,0.0,120.0,5.0,450.0,110.0,2.4,0.0,Harris Teeter Organics Black Beans,0
0.0,20.0,7.0,0.0,0.0,120.0,5.0,450.0,110.0,2.4,0.0,Harris Teeter Organics Pinto Beans,0
0.0,19.0,7.0,0.0,0.0,130.0,5.0,0.0,100.0,2.4,0.0,Heinen's Organic 3 Bean Blend,6
1.0,17.0,10.0,0.0,0.0,95.0,9.0,0.0,140.0,2.4,0.0,Inspired Organics Organic Black Beans,7
0.0,22.0,7.0,0.0,0.0,130.0,11.0,360.0,120.0,2.4,0.0,Jack's Quality Organic Low Sodium Pinto Beans,0
0.0,18.0,9.0,0.0,0.0,130.0,7.0,0.0,110.0,2.4,0.0,Kings Dark Kidney Organic Beans,7
0.0,17.0,6.0,0.0,0.0,440.0,8.0,0.0,90.0,2.4,0.0,La Preferida Organic Authentic Refried Black Beans,1
0.0,20.0,6.0,0.0,0.0,130.0,5.0,360.0,110.0,2.4,0.0,Lidl Organic Pinto Beans,0
0.0,20.0,8.0,0.0,0.0,125.0,8.0,466.0,110.0,2.4,0.0,"Madewith Dark Red Kidney Beans, Dark Red",0
0.0,20.0,7.0,0.0,0.0,130.0,5.0,477.0,110.0,2.4,0.0,Nature's Greatest Foods Organic Black Beans,0
2.0,20.0,7.0,0.0,0.0,130.0,4.0,233.0,120.0,2.4,0.0,Nature's Greatest Foods Organic Chick Peas,5
0.0,21.0,7.0,0.0,0.0,280.0,5.0,477.0,120.0,2.4,0.0,Nature's Greatest Foods Organic Pinto Beans,5
0.0,20.0,7.0,0.0,0.0,125.0,7.0,0.0,110.0,2.4,0.0,Nature's Promise Organic Great Northern Beans,7
0.0,20.0,7.0,0.0,0.0,120.0,5.0,0.0,110.0,2.4,0.0,O Organics Organic Black Beans,7
0.0,19.0,7.0,0.0,0.0,0.0,11.0,0.0,110.0,2.4,0.0,O Organics Organic Cannellini Beans,2
0.0,19.0,7.0,0.0,0.0,130.0,5.0,400.0,100.0,2.4,0.0,"O Organics Organic Tri Bean Blend Dark Red Kidney Beans, Pinto Beans & Black Beans, Tri Bean Blend",0
2.0,21.0,1.0,6.0,0.0,0.0,360.0,0.0,130.0,2.4,5.0,Pacific Refried Pinto Beans Vegetarian,3
0.0,17.0,6.0,0.0,0.0,140.0,4.0,389.0,100.0,2.4,0.0,Raley's Dark Red Kidney Beans,0
2.0,19.0,6.0,0.0,0.0,140.0,6.0,277.0,120.0,2.4,0.0,Raley's Garbanzo Beans,5
0.0,18.0,6.0,0.0,0.0,140.0,4.0,422.0,110.0,2.4,0.0,Raley's Organic Low Sodium Black Beans,0
0.0,22.0,8.0,0.0,0.0,300.0,5.0,519.0,120.0,2.4,0.0,Raley's Organic Vegetarian Refried Black Beans,5
0.0,18.0,5.0,0.0,0.0,18.0,4.0,251.0,100.0,2.4,0.0,Rienzi Organic Cannellini White Kidney Beans,0
1.0,20.0,7.0,0.0,0.0,104.0,7.0,191.0,120.0,2.4,0.0,Rienzi Organic Chick Peas,5
0.0,17.0,6.0,0.0,0.0,140.0,4.0,0.0,100.0,2.4,0.0,Se Grocers Naturally Better Organic Dark Red Kidney Beans,6
0.0,18.0,7.0,0.0,0.0,130.0,4.0,0.0,100.0,2.4,0.0,Shoprite Whole Some Pantry Organic Cannellini Beans,6
0.0,22.0,7.0,0.0,0.0,0.0,5.0,490.0,120.0,2.4,0.0,Shoprite Whole Some Pantry Organic Pinto Beans,0
0.0,20.0,7.0,0.0,0.0,130.0,5.0,0.0,110.0,2.4,0.0,Simple Truth Organic Black Beans,7
0.0,20.0,8.0,0.0,0.0,125.0,8.0,0.0,110.0,2.4,0.0,Simple Truth Organic Dark Red Kidney Beans,7
0.0,20.0,6.0,0.0,0.0,120.0,5.0,0.0,110.0,2.4,0.0,Simple Truth Organic Pinto Beans,7
0.0,19.0,7.0,0.0,0.0,130.0,5.0,0.0,100.0,2.4,0.0,"Simple Truth Organic Tri Bean Blend a Mix of Dark Red Kidney, Pinto and Black Beans, Tri Bean Blend",6
0.0,18.0,1.0,6.0,0.0,0.0,115.0,0.0,120.0,2.4,6.0,Simply Balanced Low Sodium Cannellini Beans,3
0.0,18.0,1.0,8.0,0.0,0.0,115.0,0.0,130.0,2.4,7.0,Simply Balanced Low Sodium Pinto Beans,3
1.0,17.0,1.0,10.0,0.0,0.0,95.0,0.0,140.0,2.4,9.0,Simply Balanced Organic Low Sodium Black Beans,2
0.0,20.0,8.0,0.0,0.0,90.0,8.0,462.0,110.0,2.4,0.0,Simply Balanced Organic Low Sodium Cannellini White Kidney Beans,0
0.0,20.0,8.0,0.0,0.0,125.0,8.0,466.0,110.0,2.4,0.0,Simply Balanced Organic Low Sodium Dark Red Kidney Beans,0
3.0,20.0,1.0,10.0,0.0,0.0,105.0,0.0,170.0,2.4,9.0,Simply Balanced Organic Low Sodium Garbanzo Beans,2
0.0,16.0,1.0,10.0,0.0,0.0,125.0,0.0,130.0,2.4,8.0,Simply Balanced Organic Low Sodium Kidney Beans,3
1.0,19.0,7.0,7.0,0.0,0.0,100.0,0.0,130.0,2.4,6.0,Simply Balanced Organic Low Sodium Three Bean Blend,2
0.0,22.0,8.0,0.0,0.0,125.0,5.0,0.0,100.0,2.4,0.0,Simply Nature Organic Kidney Beans,7
1.0,21.0,8.0,0.0,0.0,130.0,6.0,360.0,120.0,2.4,0.0,Wegmans Organic Black Beans,0
0.0,18.0,9.0,0.0,0.0,130.0,7.0,360.0,110.0,2.4,0.0,"Wegmans Organic Dark Red Kidney Beans, Dark Red",0
1.0,20.0,7.0,0.0,0.0,130.0,7.0,160.0,110.0,2.4,0.0,Wegmans Organic Garbanzo Beans,5
0.0,0.0,8.0,0.0,0.0,410.0,9.0,520.0,140.0,2.4,0.0,"Wegmans Organic Vegetarian Refried Pinto Beans, Vegetarian",5
1.0,20.0,0.0,7.0,0.0,0.0,140.0,0.0,120.0,2.4,7.0,Weis Organics Organic Garbanzo Beans,3
0.0,21.0,8.0,0.0,0.0,5.0,11.0,310.0,80.0,2.4,0.0,Wild Harvest Light Red Kidney Beans,0
1.0,21.0,7.0,0.0,0.0,460.0,5.0,484.0,120.0,2.4,0.0,Wild Harvest Organic Chili Beans in Sauce,5
0.0,20.0,1.0,6.0,0.0,0.0,90.0,0.0,110.0,2.4,6.0,Natural Value Organic Black Beans,2
1.0,22.0,7.0,0.0,0.0,470.0,6.0,420.0,130.0,2.4,0.0,S&W Chili Beans,5
4.0,23.0,8.0,0.0,0.0,440.0,6.0,360.0,160.0,2.4,0.0,"S&W New Orleans Style Savory Sides, New Orleans Style",5
1.0,21.0,7.0,0.0,0.0,480.0,8.0,370.0,120.0,2.4,0.0,S&W Pinto Chili Beans,5
2.0,0.0,6.0,0.0,0.0,120.0,4.0,0.0,12.0,2.6,0.0,Bush's Best Organic Garbanzo Beans Chick Peas,1
0.0,22.0,8.0,0.0,0.0,110.0,6.0,0.0,120.0,2.6,0.0,"Bush's Organic Kidney Beans, Dark Red",7
0.0,22.0,8.0,0.0,0.0,135.0,8.0,452.0,130.0,2.6,0.0,Goya Organics Dark Kidney Beans,0
0.0,19.0,6.0,0.0,0.0,135.0,4.0,433.0,100.0,2.6,0.0,Goya Organics Pink Beans,0
0.0,21.0,8.0,0.0,0.0,135.0,5.0,457.0,110.0,2.6,0.0,Goya Organics Red Kidney Beans,0
0.0,20.0,7.0,0.0,0.0,120.0,5.0,0.0,110.0,2.6,0.0,Great Value Organic Black Beans,7
